TIMESTAMP,Sand_Precip,Slate_Precip,Rad
2017-04-27 07:50:00,0.0,0.0,329.84
2017-04-27 08:50:00,0.0,0.0,439.51
2017-04-27 09:50:00,,,379.84
2017-04-27 10:50:00,,,710.48
2017-04-27 11:50:00,,,849.19
2017-04-27 12:50:00,,,333.06
2017-04-27 13:50:00,,,839.51
2017-04-27 14:50:00,0.0,0.0,891.13
2017-04-27 15:50:00,0.0,0.0,193.55
2017-04-27 16:50:00,0.0,0.0,546.77
2017-04-27 17:50:00,0.0,0.0,65.32
2017-04-27 18:50:00,0.0,0.0,133.87
2017-04-27 19:50:00,0.0,0.0,0.81
2017-04-27 20:50:00,0.0,0.0,0.81
2017-04-27 21:50:00,0.0,0.0,0.81
2017-04-27 22:50:00,0.0,0.0,0.81
2017-04-27 23:50:00,0.0,0.0,0.81
2017-04-28 00:50:00,0.0,0.0,0.81
2017-04-28 01:50:00,0.0,0.0,0.81
2017-04-28 02:50:00,0.0,0.0,0.81
2017-04-28 03:50:00,0.0,0.0,0.81
2017-04-28 04:50:00,0.0,0.0,0.81
